,ELEMENTO,NODO,N. DE TRUNK,TIPO DE CABLE,CANT. DE HILOS,CANT.  BUFFER,N. DE BUFFER,N. DE DISTRIBUCION,N. DE MANGA,N. DE ELEMENTO,EDIFICIO/ZONA,LINK,CORRELATIVO,GEOLOCALIZACION,LATITUD,LONGITUD,1693,OLT,PUERTO,ODF Y PUERTO,NOTAS
,NAP,COCHE,1,ADSS,12,1,1,8,8,3,BLOQUE 3,,T3N1,GPS,10.445812824129764,-66.92632996712102,NAP COCHE T3N1 BLOQUE 3,OLT 2,PON 4,ODF 1 PUERTO 7,
,NAP,COCHE,1,ADSS,12,1,1,8,8,4,BLOQUE 3,,T3N2,GPS,10.445812824129764,-66.92632996712102,NAP COCHE T3N2 BLOQUE 3,OLT 2,PON 4,ODF 1 PUERTO 7,
,NAP,COCHE,1,ADSS,12,1,1,8,8,5,BLOQUE 2,,T2N1,GPS,10.446358633693292,-66.92577176945274,NAP COCHE T2N1 BLOQUE 2,OLT 2,PON 4,ODF 1 PUERTO 7,
,NAP,COCHE,1,ADSS,12,1,1,8,8,6,BLOQUE 2,,T2N2,GPS,10.446358633693292,-66.92577176945274,NAP COCHE T2N2 BLOQUE 2,OLT 2,PON 4,ODF 1 PUERTO 7,
,NAP,COCHE,1,ADSS,12,1,1,8,8,7,BLOQUE 1,,T1N1,GPS,10.446907578892825,-66.92550064466366,NAP COCHE T1N1 BLOQUE 1,OLT 2,PON 4,ODF 1 PUERTO 7,
,NAP,COCHE,1,ADSS,12,1,1,8,8,8,BLOQUE 1,,T1N2,GPS,10.446907578892825,-66.92550064466366,NAP COCHE T1N2 BLOQUE 1,OLT 2,PON 4,ODF 1 PUERTO 7,
,NAP,COCHE,1,ADSS,12,1,1,9,10,1,BLOQUE 13,LINK,9101,GPS,10.444298680281252,-66.9256074365772,NAP COCHE 1.12.1.1.9.10.1 BLOQUE 13,OLT 2,PON 5,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,9,10,2,BLOQUE 13,,9102,GPS,10.444298680281252,-66.9256074365772,NAP COCHE 1.12.1.1.9.10.2 BLOQUE 13,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,3,BLOQUE 13,,9103,GPS,10.444298680281252,-66.9256074365772,NAP COCHE 1.12.1.1.9.10.3 BLOQUE 13,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,4,BLOQUE 13,,9104,GPS,10.444298680281252,-66.9256074365772,NAP COCHE 1.12.1.1.9.10.4 BLOQUE 13,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,5,BLOQUE 13,,9105,GPS,10.444298680281252,-66.9256074365772,NAP COCHE 1.12.1.1.9.10.5 BLOQUE 13,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,6,N/A,,9106,GPS,,,NAP COCHE 1.12.1.1.9.10.6 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,7,N/A,,9107,GPS,,,NAP COCHE 1.12.1.1.9.10.7 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,8,N/A,,9108,GPS,,,NAP COCHE 1.12.1.1.9.10.8 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,9,N/A,,9109,GPS,,,NAP COCHE 1.12.1.1.9.10.9 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,10,N/A,,91010,GPS,,,NAP COCHE 1.12.1.1.9.10.10 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,11,N/A,,91011,GPS,,,NAP COCHE 1.12.1.1.9.10.11 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,12,N/A,,91012,GPS,,,NAP COCHE 1.12.1.1.9.10.12 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,13,N/A,,91013,GPS,,,NAP COCHE 1.12.1.1.9.10.13 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,14,N/A,,91014,GPS,,,NAP COCHE 1.12.1.1.9.10.14 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,15,N/A,,91015,GPS,,,NAP COCHE 1.12.1.1.9.10.15 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,9,10,16,N/A,,91016,GPS,,,NAP COCHE 1.12.1.1.9.10.16 N/A,OLT 2,PON 5,ODF 1 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,10,11,1,N/A,,10111,GPS,,,NAP COCHE 1.12.1.1.10.11.1 N/A,OLT 2,PON 6,ODF 1 PUERTO 11,
,NAP,COCHE,1,ADSS,12,1,1,10,11,2,N/A,,10112,GPS,,,NAP COCHE 1.12.1.1.10.11.2 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,3,N/A,,10113,GPS,,,NAP COCHE 1.12.1.1.10.11.3 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,4,N/A,,10114,GPS,,,NAP COCHE 1.12.1.1.10.11.4 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,5,N/A,,10115,GPS,,,NAP COCHE 1.12.1.1.10.11.5 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,6,N/A,,10116,GPS,,,NAP COCHE 1.12.1.1.10.11.6 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,7,N/A,,10117,GPS,,,NAP COCHE 1.12.1.1.10.11.7 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,8,N/A,,10118,GPS,,,NAP COCHE 1.12.1.1.10.11.8 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,9,N/A,,10119,GPS,,,NAP COCHE 1.12.1.1.10.11.9 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,10,N/A,,101110,GPS,,,NAP COCHE 1.12.1.1.10.11.10 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,11,N/A,,101111,GPS,,,NAP COCHE 1.12.1.1.10.11.11 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,12,N/A,,101112,GPS,,,NAP COCHE 1.12.1.1.10.11.12 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,13,N/A,,101113,GPS,,,NAP COCHE 1.12.1.1.10.11.13 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,14,N/A,,101114,GPS,,,NAP COCHE 1.12.1.1.10.11.14 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,15,N/A,,101115,GPS,,,NAP COCHE 1.12.1.1.10.11.15 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,10,11,16,N/A,,101116,GPS,,,NAP COCHE 1.12.1.1.10.11.16 N/A,OLT 2,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,11,12,1,CALLE ZEA,LINK,11121,GPS,10.441645668,-66.9296768064,NAP COCHE 1.12.1.1.11.12.1 CALLE ZEA,OLT 2,PON 7,ODF 3 PUERTO 1,
,NAP,COCHE,1,ADSS,12,1,1,11,12,2,CALLE ZEA,,11122,GPS,10.4416995276,-66.9291878542,NAP COCHE 1.12.1.1.11.12.2 CALLE ZEA,OLT 2,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,11,12,3,CALLE ZEA,,11123,GPS,10.4417223588,-66.9283945795,NAP COCHE 1.12.1.1.11.12.3 CALLE ZEA,OLT 2,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,11,12,4,CALLE ZEA,,11124,GPS,10.4416670502,-66.927645404,NAP COCHE 1.12.1.1.11.12.4 CALLE ZEA,OLT 2,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,11,12,5,CALLE ZEA,,11125,GPS,10.441729059,-66.9270381689,NAP COCHE 1.12.1.1.11.12.5 CALLE ZEA,OLT 2,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,11,12,6,CALLE ZEA,,11126,GPS,10.4417613132,-66.9261102017,NAP COCHE 1.12.1.1.11.12.6 CALLE ZEA,OLT 2,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,11,12,7,CALLE ZEA,,11127,GPS,10.4414338191,-66.9308244503,NAP COCHE 1.12.1.1.11.12.7 CALLE ZEA,OLT 2,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,11,12,8,CALLE ZEA,,11128,GPS,10.4412329888,-66.9312927249,NAP COCHE 1.12.1.1.11.12.8 CALLE ZEA,OLT 2,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,12,12,1,EL ESTANQUE,LINK,12121,GPS,10.4415322139,-66.930626662,NAP COCHE 1.12.1.1.12.12.1 EL ESTANQUE,OLT 2,PON 8,ODF 3 PUERTO 2,
,NAP,COCHE,1,ADSS,12,1,1,12,12,2,EL ESTANQUE,,12122,GPS,10.4417220746,-66.9312768929,NAP COCHE 1.12.1.1.12.12.2 EL ESTANQUE,OLT 2,PON 8,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,12,12,3,EL ESTANQUE,,12123,GPS,10.441999983,-66.9313409231,NAP COCHE 1.12.1.1.12.12.3 EL ESTANQUE,OLT 2,PON 8,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,12,12,4,EL ESTANQUE,,12124,GPS,10.4424038224,-66.9314088444,NAP COCHE 1.12.1.1.12.12.4 EL ESTANQUE,OLT 2,PON 8,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,12,12,5,EL QUILOMBO,,12125,GPS,10.4410567175,-66.9307215792,NAP COCHE 1.12.1.1.12.12.5 EL QUILOMBO,OLT 2,PON 8,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,12,12,6,EL QUILOMBO,,12126,GPS,10.4408007353,-66.9308547706,NAP COCHE 1.12.1.1.12.12.6 EL QUILOMBO,OLT 2,PON 8,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,12,12,7,EL QUILOMBO,,12127,GPS,10.4407291563,-66.9310944745,NAP COCHE 1.12.1.1.12.12.7 EL QUILOMBO,OLT 2,PON 8,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,12,12,8,N/A,,12128,GPS,,,NAP COCHE 1.12.1.1.12.12.8 N/A,OLT 2,PON 8,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,13,12,1,EL ESTANQUE,LINK,13121,GPS,10.441883569,-66.9301196655,NAP COCHE 1.12.1.1.13.12.1 EL ESTANQUE,OLT 3,PON 1,ODF 3 PUERTO 3,
,NAP,COCHE,1,ADSS,12,1,1,13,12,2,EL ESTANQUE,,13122,GPS,10.4421537027,-66.9303758749,NAP COCHE 1.12.1.1.13.12.2 EL ESTANQUE,OLT 3,PON 1,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,13,12,3,EL ESTANQUE,,13123,GPS,10.4423994426,-66.9304838917,NAP COCHE 1.12.1.1.13.12.3 EL ESTANQUE,OLT 3,PON 1,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,13,12,4,EL ESTANQUE,,13124,GPS,10.4419661679,-66.9305939129,NAP COCHE 1.12.1.1.13.12.4 EL ESTANQUE,OLT 3,PON 1,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,13,12,5,EL ESTANQUE,,13125,GPS,10.4424031972,-66.930866028,NAP COCHE 1.12.1.1.13.12.5 EL ESTANQUE,OLT 3,PON 1,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,13,12,6,EL ESTANQUE,,13126,GPS,10.4427719815,-66.9304335251,NAP COCHE 1.12.1.1.13.12.6 EL ESTANQUE,OLT 3,PON 1,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,13,12,7,EL ESTANQUE,,13127,GPS,10.441727883,-66.9309345561,NAP COCHE 1.12.1.1.13.12.7 EL ESTANQUE,OLT 3,PON 1,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,13,12,8,EL ESTANQUE,,13128,GPS,10.4421057803,-66.931137433,NAP COCHE 1.12.1.1.13.12.8 EL ESTANQUE,OLT 3,PON 1,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,1,GABRIEL DEL AVILA,LINK,14131,GPS,10.4419824394,-66.9257601956,NAP COCHE 1.12.1.1.14.13.1 GABRIEL DEL AVILA,OLT 3,PON 2,ODF 3 PUERTO 4,
,NAP,COCHE,1,ADSS,12,1,1,14,13,2,GABRIEL DEL AVILA,,14132,GPS,10.441975845,-66.9258259097,NAP COCHE 1.12.1.1.14.13.2 GABRIEL DEL AVILA,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,3,GABRIEL DEL AVILA,,14133,GPS,10.4420549786,-66.9257669011,NAP COCHE 1.12.1.1.14.13.3 GABRIEL DEL AVILA,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,4,GABRIEL DEL AVILA,,14134,GPS,10.4420483841,-66.925828592,NAP COCHE 1.12.1.1.14.13.4 GABRIEL DEL AVILA,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,5,CRISTOBAL ROJAS,,14135,GPS,"10,441809388908814","-66,92855000575544",NAP COCHE 1.12.1.1.14.13.5 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,6,CRISTOBAL ROJAS,,14136,GPS,"10,441815983400003","-66,92873239600002",NAP COCHE 1.12.1.1.14.13.6 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,7,CRISTOBAL ROJAS,,14137,GPS,"10,44202568763361","-66,9287578769541",NAP COCHE 1.12.1.1.14.13.7 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,8,CRISTOBAL ROJAS,,14138,GPS,"10,442385745542973","-66,92846015175343",NAP COCHE 1.12.1.1.14.13.8 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,9,CRISTOBAL ROJAS,,14139,GPS,"10,442514575542951","-66,92828184029787",NAP COCHE 1.12.1.1.14.13.9 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,10,CRISTOBAL ROJAS,,141310,GPS,"10,442367985158157","-66,92814869535492",NAP COCHE 1.12.1.1.14.13.10 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,11,CRISTOBAL ROJAS,,141311,GPS,"10,4422147796","-66,928118496",NAP COCHE 1.12.1.1.14.13.11 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,12,CRISTOBAL ROJAS,,141312,GPS,"10,4420828903","-66,928079604",NAP COCHE 1.12.1.1.14.13.12 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,13,CRISTOBAL ROJAS,,141313,GPS,"10,4420499179","-66,9282271255",NAP COCHE 1.12.1.1.14.13.13 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,14,CRISTOBAL ROJAS,,141314,GPS,"10,44197379890001","-66,9283296243",NAP COCHE 1.12.1.1.14.13.14 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,15,CRISTOBAL ROJAS,,141315,GPS,"10,4420740349","-66,9283725397",NAP COCHE 1.12.1.1.14.13.15 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,14,13,16,CRISTOBAL ROJAS,,141316,GPS,,,NAP COCHE 1.12.1.1.14.13.16 CRISTOBAL ROJAS,OLT 3,PON 2,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,15,14,1,EL ESTANQUE,LINK,15141,GPS,10.4424674075,-66.9299804161,NAP COCHE 1.12.1.1.15.14.1 EL ESTANQUE,OLT 3,PON 3,ODF 3 PUERTO 5,
,NAP,COCHE,1,ADSS,12,1,1,15,14,2,EL ESTANQUE,,15142,GPS,10.4423866657,-66.9294625617,NAP COCHE 1.12.1.1.15.14.2 EL ESTANQUE,OLT 3,PON 3,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,15,14,3,EL ESTANQUE,,15143,GPS,10.4429232161,-66.9299863606,NAP COCHE 1.12.1.1.15.14.3 EL ESTANQUE,OLT 3,PON 3,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,15,14,4,EL ESTANQUE,,15144,GPS,10.4431364017,-66.9294413935,NAP COCHE 1.12.1.1.15.14.4 EL ESTANQUE,OLT 3,PON 3,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,15,14,5,EL ESTANQUE,,15145,GPS,10.4432538446,-66.9290824874,NAP COCHE 1.12.1.1.15.14.5 EL ESTANQUE,OLT 3,PON 3,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,15,14,6,EL ESTANQUE,,15146,GPS,10.4431911553,-66.9286378352,NAP COCHE 1.12.1.1.15.14.6 EL ESTANQUE,OLT 3,PON 3,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,15,14,7,EL ESTANQUE,,15147,GPS,10.443041281,-66.928965775,NAP COCHE 1.12.1.1.15.14.7 EL ESTANQUE,OLT 3,PON 3,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,15,14,8,EL ESTANQUE,,15148,GPS,10.4425890497,-66.9290643163,NAP COCHE 1.12.1.1.15.14.8 EL ESTANQUE,OLT 3,PON 3,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,16,12,1,EL ESTANQUE,LINK,16121,GPS,10.4419739526,-66.929337548,NAP COCHE 1.12.1.1.16.12.1 EL ESTANQUE,OLT 3,PON 4,ODF 3 PUERTO 6,
,NAP,COCHE,1,ADSS,12,1,1,16,12,2,EL ESTANQUE,,16122,GPS,10.4421534062,-66.9288217533,NAP COCHE 1.12.1.1.16.12.2 EL ESTANQUE,OLT 3,PON 4,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,16,12,3,EL ESTANQUE,,16123,GPS,10.4425003766,-66.9285189735,NAP COCHE 1.12.1.1.16.12.3 EL ESTANQUE,OLT 3,PON 4,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,16,12,4,EL ESTANQUE,,16124,GPS,10.442866099,-66.9285747621,NAP COCHE 1.12.1.1.16.12.4 EL ESTANQUE,OLT 3,PON 4,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,16,12,5,PERIFERICO DE COCHE,,16125,GPS,,,NAP COCHE 1.12.1.1.16.12.5 PERIFERICO DE COCHE,OLT 3,PON 4,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,16,12,6,PERIFERICO DE COCHE,,16126,GPS,,,NAP COCHE 1.12.1.1.16.12.6 PERIFERICO DE COCHE,OLT 3,PON 4,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,16,12,7,N/A,,16127,GPS,,,NAP COCHE 1.12.1.1.16.12.7 N/A,OLT 3,PON 4,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,16,12,8,N/A,,16128,GPS,,,NAP COCHE 1.12.1.1.16.12.8 N/A,OLT 3,PON 4,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,17,14,1,EL ESTANQUE,LINK,17141,GPS,"10,4430293074","-66,9306547838",NAP COCHE 1.12.1.1.17.14.1 EL ESTANQUE,OLT 3,PON 5,ODF 3 PUERTO 7,
,NAP,COCHE,1,ADSS,12,1,1,17,14,2,EL ESTANQUE,,17142,GPS,"10,4434430413","-66,9307675634",NAP COCHE 1.12.1.1.17.14.2 EL ESTANQUE,OLT 3,PON 5,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,17,14,3,EL ESTANQUE,,17143,GPS,"10,4438122437","-66,9308969043",NAP COCHE 1.12.1.1.17.14.3 EL ESTANQUE,OLT 3,PON 5,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,17,14,4,EL ESTANQUE,,17144,GPS,"10,4438388098","-66,9304159623",NAP COCHE 1.12.1.1.17.14.4 EL ESTANQUE,OLT 3,PON 5,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,17,14,5,EL ESTANQUE,,17145,GPS,"10,4426851235","-66,9312971023",NAP COCHE 1.12.1.1.17.14.5 EL ESTANQUE,OLT 3,PON 5,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,17,14,6,EL ESTANQUE,,17146,GPS,"10,4431937516","-66,9315396967",NAP COCHE 1.12.1.1.17.14.6 EL ESTANQUE,OLT 3,PON 5,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,17,14,7,EL ESTANQUE,,17147,GPS,"10,443728999","-66,9315608283",NAP COCHE 1.12.1.1.17.14.7 EL ESTANQUE,OLT 3,PON 5,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,17,14,8,EL ESTANQUE,,17148,GPS,"10,44329341","-66,9311007862",NAP COCHE 1.12.1.1.17.14.8 EL ESTANQUE,OLT 3,PON 5,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,18,15,1,COCHECITO,LINK,18151,GPS,"10,447062376235241","-66,93321470172168",NAP COCHE 1.12.1.1.18.15.1 COCHECITO,OLT 3,PON 6,ODF 3 PUERTO 8,
,NAP,COCHE,1,ADSS,12,1,1,18,15,2,COCHECITO,,18152,GPS,"10,4459808986","-66,9330132008",NAP COCHE 1.12.1.1.18.15.2 COCHECITO,OLT 3,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,18,15,3,COCHECITO,,18153,GPS,"10,4453217889","-66,9327151403",NAP COCHE 1.12.1.1.18.15.3 COCHECITO,OLT 3,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,18,15,4,COCHECITO,,18154,GPS,"10,4443705451","-66,9329256937",NAP COCHE 1.12.1.1.18.15.4 COCHECITO,OLT 3,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,18,15,5,COCHECITO,,18155,GPS,"10,4432155301","-66,9322014973",NAP COCHE 1.12.1.1.18.15.5 COCHECITO,OLT 3,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,18,15,6,COCHECITO,,18156,GPS,"10,4433315923","-66,9324740767",NAP COCHE 1.12.1.1.18.15.6 COCHECITO,OLT 3,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,18,15,7,COCHECITO,,18157,GPS,"10,4438222185","-66,9327513501",NAP COCHE 1.12.1.1.18.15.7 COCHECITO,OLT 3,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,18,15,8,COCHECITO,,18158,GPS,"10,4445406811","-66,9324402139",NAP COCHE 1.12.1.1.18.15.8 COCHECITO,OLT 3,PON 6,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,19,14,1,EL ESTANQUE,LINK,19141,GPS,"10,4440695904","-66,9316981896",NAP COCHE 1.12.1.1.19.14.1 EL ESTANQUE,OLT 3,PON 7,ODF 3 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,19,14,2,EL ESTANQUE,,19142,GPS,"10,4445614535","-66,931322068",NAP COCHE 1.12.1.1.19.14.2 EL ESTANQUE,OLT 3,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,19,14,3,EL ESTANQUE,,19143,GPS,"10,4447594269","-66,9316112889",NAP COCHE 1.12.1.1.19.14.3 EL ESTANQUE,OLT 3,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,19,14,4,EL ESTANQUE,,19144,GPS,"10,444924868","-66,9318405432",NAP COCHE 1.12.1.1.19.14.4 EL ESTANQUE,OLT 3,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,19,14,5,EL ESTANQUE,,19145,GPS,"10,4454825386","-66,9319511993",NAP COCHE 1.12.1.1.19.14.5 EL ESTANQUE,OLT 3,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,19,14,6,EL ESTANQUE,,19146,GPS,"10,4450761474","-66,9312120974",NAP COCHE 1.12.1.1.19.14.6 EL ESTANQUE,OLT 3,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,19,14,7,EL ESTANQUE,,19147,GPS,"10,4450543858","-66,9305184111",NAP COCHE 1.12.1.1.19.14.7 EL ESTANQUE,OLT 3,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,19,14,8,EL ESTANQUE,,19148,GPS,"10,4450136444","-66,9302300577",NAP COCHE 1.12.1.1.19.14.8 EL ESTANQUE,OLT 3,PON 7,ODF 1 PUERTO 9,
,NAP,COCHE,1,ADSS,12,1,1,20,17,1,EL MANGUITO,LINK,20171,GPS,"10,444438642","-66,9291886811",NAP COCHE 1.12.1.1.20.17.1 EL MANGUITO,OLT 3,PON 8,ODF 3 PUERTO 10,
,NAP,COCHE,1,ADSS,12,1,1,20,17,2,EL MANGUITO,,20172,GPS,"10,4443487835","-66,9284671918",NAP COCHE 1.12.1.1.20.17.2 EL MANGUITO,OLT 3,PON 8,ODF 1 PUERTO 9,
