"Nombre","Total NAP","Usada NAP","Pais","Provincia","Direccion","Customer Latitude","Customer Longitude","Cod.Postal","c-vlan","Number of Actions","Tipo","Nodo/Nombre","Spliter Secundario","s-vlan","Gestion Vlan NAP","gs-vlan","gc-vlan","DHCP Leases","Puerto Splitter Secundario","PRI ONU Standar:","PRI ONU Bridge:"
"NAP BRISAVILA 1.24.4.2.8.4.9 COTIZA","8","0","Venezuela","Distrito Capital (VE)","","10.518520894824972","-66.91042455530528","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P4/S2","0","","0","0","","9","",""
"NAP BRISAVILA 1.24.4.2.8.4.10 COTIZA","8","0","Venezuela","Distrito Capital (VE)","","10.519047891025457","-66.91042049380935","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P4/S2","0","","0","0","","10","",""
"NAP BRISAVILA 1.24.4.2.8.4.11 COTIZA","8","0","Venezuela","Distrito Capital (VE)","","10.518657432077902","-66.90973118190574","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P4/S2","0","","0","0","","11","",""
"NAP BRISAVILA 1.24.4.2.8.4.12 COTIZA","8","2","Venezuela","Distrito Capital (VE)","","10.517162791922061","-66.90842332261133","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P4/S2","0","","0","0","","12","",""
"NAP BRISAVILA 1.24.4.2.8.4.13 COTIZA","8","0","Venezuela","Distrito Capital (VE)","","10.518355206835105","-66.90960938434402","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P4/S2","0","","0","0","","13","",""
"NAP BRISAVILA 1.24.4.2.8.4.14 COTIZA","8","1","Venezuela","Distrito Capital (VE)","","10.518076684291993","-66.90942541858033","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P4/S2","0","","0","0","","14","",""
"NAP BRISAVILA 1.24.4.2.8.4.15 COTIZA","8","0","Venezuela","Distrito Capital (VE)","","10.517764586712374","-66.90928177303537","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P4/S2","0","","0","0","","15","",""
"NAP BRISAVILA 1.24.4.2.8.4.16 COTIZA","8","1","Venezuela","Distrito Capital (VE)","","10.517495854083853","-66.90894402720572","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P4/S2","0","","0","0","","16","",""
"NAP BRISAVILA 1.24.4.2.9.6.1 COTIZA","16","0","Venezuela","Distrito Capital (VE)","","10.517356507324092","-66.9096705866831","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P5/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.2.9.6.2 COTIZA","16","1","Venezuela","Distrito Capital (VE)","","10.517125162284266","-66.90958968724672","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P5/S2","0","","0","0","","2","",""
"NAP BRISAVILA 1.24.4.2.9.6.3 COTIZA","16","12","Venezuela","Distrito Capital (VE)","","10.51692107997207","-66.90989524619627","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P5/S2","0","","0","0","","3","",""
"NAP BRISAVILA 1.24.4.2.9.6.4 COTIZA","16","5","Venezuela","Distrito Capital (VE)","","10.516643539730135","-66.9095274849978","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P5/S2","0","","0","0","","4","",""
"NAP BRISAVILA 1.24.4.2.9.6.5 COTIZA","16","7","Venezuela","Distrito Capital (VE)","","10.516387604719739","-66.90894874033144","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P5/S2","0","","0","0","","5","",""
"NAP BRISAVILA 1.24.4.2.9.6.6 COTIZA","16","2","Venezuela","Distrito Capital (VE)","","10.516385608139542","-66.90849574243796","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P5/S2","0","","0","0","","6","",""
"NAP BRISAVILA 1.24.4.2.9.6.7 COTIZA","16","10","Venezuela","Distrito Capital (VE)","","10.51582471277352","-66.90808239473458","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P5/S2","0","","0","0","","7","",""
"NAP BRISAVILA 1.24.4.2.9.6.8 COTIZA","16","4","Venezuela","Distrito Capital (VE)","","10.515137664544657","-66.90716874785726","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P5/S2","0","","0","0","","8","",""
"NAP BRISAVILA 1.24.4.2.10.5.1 PPPO2 A","8","2","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.2.10.5.2 PPPO2 A","8","2","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","2","",""
"NAP BRISAVILA 1.24.4.2.10.5.3 PPPO2 A","8","3","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","3","",""
"NAP BRISAVILA 1.24.4.2.10.5.4 PPPO2 A","8","3","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","4","",""
"NAP BRISAVILA 1.24.4.2.10.5.5 PPPO2 A","8","3","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","5","",""
"NAP BRISAVILA 1.24.4.2.10.5.6 PPPO2 A","8","0","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","6","",""
"NAP BRISAVILA 1.24.4.2.10.5.7 PPPO2 B","8","1","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","7","",""
"NAP BRISAVILA 1.24.4.2.10.5.8 PPPO2 B","8","3","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","8","",""
"NAP BRISAVILA 1.24.4.2.10.5.9 PPPO2 B","8","4","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","9","",""
"NAP BRISAVILA 1.24.4.2.10.5.10 PPPO2 B","8","3","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","10","",""
"NAP BRISAVILA 1.24.4.2.10.5.11 PPPO2 B","8","5","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","11","",""
"NAP BRISAVILA 1.24.4.2.10.5.12 PPPO2 B","8","4","Venezuela","Distrito Capital (VE)","","10.514861058515047","-66.90994497798","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","12","",""
"NAP BRISAVILA 1.24.4.2.10.5.13 EDIF. BRISAS","8","6","Venezuela","Distrito Capital (VE)","","10.513850205973926","-66.91114884791398","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","13","",""
"NAP BRISAVILA 1.24.4.2.10.5.14 EDIF. BRISAS","8","7","Venezuela","Distrito Capital (VE)","","10.513850205973926","-66.91114884791398","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P6/S2","0","","0","0","","14","",""
"NAP BRISAVILA 1.24.4.2.11.4.1 SAN JOSE","8","4","Venezuela","Distrito Capital (VE)","","10.516050845632195","-66.9098604665158","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.2.11.4.2 SAN JOSE","8","5","Venezuela","Distrito Capital (VE)","","10.516298639699638","-66.90998070462621","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","2","",""
"NAP BRISAVILA 1.24.4.2.11.4.3 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.51668912571057","-66.91055828219912","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","3","",""
"NAP BRISAVILA 1.24.4.2.11.4.4 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.517539777124231","-66.91087719325054","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","4","",""
"NAP BRISAVILA 1.24.4.2.11.4.5 SAN JOSE","8","1","Venezuela","Distrito Capital (VE)","","10.517483088485418","-66.9113386644275","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","5","",""
"NAP BRISAVILA 1.24.4.2.11.4.6 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.516748571518132","-66.91202047976854","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","6","",""
"NAP BRISAVILA 1.24.4.2.11.4.7 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.517153634148176","-66.91194976441331","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","7","",""
"NAP BRISAVILA 1.24.4.2.11.4.8 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.517685279982864","-66.91187085091767","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","8","",""
"NAP BRISAVILA 1.24.4.2.11.4.9 SAN JOSE","8","1","Venezuela","Distrito Capital (VE)","","10.51778977713586","-66.91218279325113","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","9","",""
"NAP BRISAVILA 1.24.4.2.11.4.10 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.516883625697071","-66.91283427791151","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","10","",""
"NAP BRISAVILA 1.24.4.2.11.4.11 SAN JOSE","8","4","Venezuela","Distrito Capital (VE)","","10.51723703416495","-66.91282169324268","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","11","",""
"NAP BRISAVILA 1.24.4.2.11.4.12 SAN JOSE","8","2","Venezuela","Distrito Capital (VE)","","10.517896931440323","-66.9126935220908","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","12","",""
"NAP BRISAVILA 1.24.4.2.11.4.13 SAN JOSE","8","4","Venezuela","Distrito Capital (VE)","","10.51801868002155","-66.91317830675125","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","13","",""
"NAP BRISAVILA 1.24.4.2.11.4.14 SAN JOSE","8","7","Venezuela","Distrito Capital (VE)","","10.51818107909793","-66.91384208962862","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P7/S2","0","","0","0","","14","",""
"NAP BRISAVILA 1.24.4.2.12.8.1 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.516737034054197","-66.9125457490817","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.2.12.8.2 SAN JOSE","8","1","Venezuela","Distrito Capital (VE)","","10.516501428456953","-66.91306535091529","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","2","",""
"NAP BRISAVILA 1.24.4.2.12.8.3 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.516119231161149","-66.91354193742924","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","3","",""
"NAP BRISAVILA 1.24.4.2.12.8.4 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.516969782700643","-66.91348195092931","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","4","",""
"NAP BRISAVILA 1.24.4.2.12.8.5 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.51665087708169","-66.91357169326044","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","5","",""
"NAP BRISAVILA 1.24.4.2.12.8.6 SAN JOSE","8","8","Venezuela","Distrito Capital (VE)","","10.516382536745136","-66.91388353558534","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","6","",""
"NAP BRISAVILA 1.24.4.2.12.8.7 SAN JOSE","8","2","Venezuela","Distrito Capital (VE)","","10.516646931252144","-66.91434315091087","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","7","",""
"NAP BRISAVILA 1.24.4.2.12.8.8 SAN JOSE","8","2","Venezuela","Distrito Capital (VE)","","10.515859671603774","-66.91338792209378","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","8","",""
"NAP BRISAVILA 1.24.4.2.12.8.9 SAN JOSE","8","3","Venezuela","Distrito Capital (VE)","","10.515858682496576","-66.91303950675982","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","9","",""
"NAP BRISAVILA 1.24.4.2.12.8.10 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.51575418519952","-66.9125564779223","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","10","",""
"NAP BRISAVILA 1.24.4.2.12.8.11 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.515914182505252","-66.91212914908121","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","11","",""
"NAP BRISAVILA 1.24.4.2.12.8.12 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.51505593904254","-66.91186012207919","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","12","",""
"NAP BRISAVILA 1.24.4.2.12.8.13 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.514939125664807","-66.91268464907233","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","13","",""
"NAP BRISAVILA 1.24.4.2.12.8.14 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.514939125664416","-66.91274902209037","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","14","",""
"NAP BRISAVILA 1.24.4.2.12.8.15 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.515223628349297","-66.91301804907063","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","15","",""
"NAP BRISAVILA 1.24.4.2.12.8.16 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.515629779738292","-66.91317206440559","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P8/S2","0","","0","0","","16","",""
"NAP BRISAVILA 1.24.4.3.13.8.1 PROVIDENZA","8","0","Venezuela","Distrito Capital (VE)","","10.512970465833297","-66.90858632322924","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P10/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.3.13.8.2 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.517455388482079","-66.91083427791887","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P10/S2","0","","0","0","","2","",""
"NAP BRISAVILA 1.24.4.3.13.8.3 SAN JOSE","8","0","Venezuela","Distrito Capital (VE)","","10.516876922898314","-66.91056282023285","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P10/S2","0","","0","0","","3","",""
"NAP BRISAVILA 1.24.4.3.13.8.4 EDIFICIO BERTHEL","8","2","Venezuela","Distrito Capital (VE)","","10.516600911622094","-66.91055765482511","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P10/S2","0","","0","0","","4","",""
"NAP BRISAVILA 1.24.4.3.13.8.5 HOSPITAL VARGAS","8","6","Venezuela","Distrito Capital (VE)","","10.516799293093083","-66.9115208620884","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P10/S2","0","","0","0","","5","",""
"NAP BRISAVILA 1.24.4.3.13.8.6 HOSPITAL VARGAS","8","3","Venezuela","Distrito Capital (VE)","","10.516799293093083","-66.9115208620884","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P10/S2","0","","0","0","","6","",""
"NAP BRISAVILA 1.24.4.3.14.6.1 COTIZA","16","4","Venezuela","Distrito Capital (VE)","","10.517324179943897","-66.90872756441802","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P9/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.3.14.6.2 COTIZA","16","7","Venezuela","Distrito Capital (VE)","","10.516873077093907","-66.90813792208239","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P9/S2","0","","0","0","","2","",""
"NAP BRISAVILA 1.24.4.3.14.6.3 COTIZA","16","5","Venezuela","Distrito Capital (VE)","","10.516494725693303","-66.907672064415","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P9/S2","0","","0","0","","3","",""
"NAP BRISAVILA 1.24.4.3.14.6.4 COTIZA","16","5","Venezuela","Distrito Capital (VE)","","10.516062542149632","-66.90702682207059","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P9/S2","0","","0","0","","4","",""
"NAP BRISAVILA 1.24.4.3.14.6.5 COTIZA","16","10","Venezuela","Distrito Capital (VE)","","10.516341431205227","-66.90659939325249","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P9/S2","0","","0","0","","5","",""
"NAP BRISAVILA 1.24.4.3.14.6.6 COTIZA","16","14","Venezuela","Distrito Capital (VE)","","10.51674758265965","-66.90707169325391","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P9/S2","0","","0","0","","6","",""
"NAP BRISAVILA 1.24.4.3.14.6.7 COTIZA","16","11","Venezuela","Distrito Capital (VE)","","10.517321422885813","-66.90783242208984","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P9/S2","0","","0","0","","7","",""
"NAP BRISAVILA 1.24.4.3.15.10.1 COTIZA","16","5","Venezuela","Distrito Capital (VE)","","10.518872388695828","-66.9091438653942","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P12/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.3.15.10.2 COTIZA","16","12","Venezuela","Distrito Capital (VE)","","10.518881091054434","-66.90914594393368","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P12/S2","0","","0","0","","2","",""
"NAP BRISAVILA 1.24.4.3.15.10.3 COTIZA","16","8","Venezuela","Distrito Capital (VE)","","10.517945884139081","-66.90850785251523","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P12/S2","0","","0","0","","3","",""
"NAP BRISAVILA 1.24.4.3.15.10.4 COTIZA","16","6","Venezuela","Distrito Capital (VE)","","10.51863712364338","-66.90905618412552","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P12/S2","0","","0","0","","4","",""
"NAP BRISAVILA 1.24.4.3.15.10.5 COTIZA","16","11","Venezuela","Distrito Capital (VE)","","10.518576445091453","-66.9088588622871","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P12/S2","0","","0","0","","5","",""
"NAP BRISAVILA 1.24.4.3.15.10.6 COTIZA","16","10","Venezuela","Distrito Capital (VE)","","10.517563631387276","-66.9081549932553","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P12/S2","0","","0","0","","6","",""
"NAP BRISAVILA 1.24.4.3.15.10.7 COTIZA","16","1","Venezuela","Distrito Capital (VE)","","10.518960518993568","-66.91089138005319","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P12/S2","0","","0","0","","7","",""
"NAP BRISAVILA 1.24.4.3.15.10.8 COTIZA","16","3","Venezuela","Distrito Capital (VE)","","10.519483676246336","-66.91075057092715","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P12/S2","0","","0","0","","8","",""
"NAP BRISAVILA 1.24.4.3.16.11.1 SOL DE CARABALLO","8","1","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.3.16.11.2 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","2","",""
"NAP BRISAVILA 1.24.4.3.16.11.3 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","3","",""
"NAP BRISAVILA 1.24.4.3.16.11.4 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","4","",""
"NAP BRISAVILA 1.24.4.3.16.11.5 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","5","",""
"NAP BRISAVILA 1.24.4.3.16.11.6 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","6","",""
"NAP BRISAVILA 1.24.4.3.16.11.7 SOL DE CARABALLO","8","2","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","7","",""
"NAP BRISAVILA 1.24.4.3.16.11.8 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","8","",""
"NAP BRISAVILA 1.24.4.3.16.11.9 SOL DE CARABALLO","8","1","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","9","",""
"NAP BRISAVILA 1.24.4.3.16.11.10 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","10","",""
"NAP BRISAVILA 1.24.4.3.16.11.11 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","11","",""
"NAP BRISAVILA 1.24.4.3.16.11.12 SOL DE CARABALLO","8","1","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","12","",""
"NAP BRISAVILA 1.24.4.3.16.11.13 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","13","",""
"NAP BRISAVILA 1.24.4.3.16.11.14 SOL DE CARABALLO","8","0","Venezuela","Distrito Capital (VE)","","10.52000538444457","-66.91142696564187","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P11/S2","0","","0","0","","14","",""
"NAP BRISAVILA 1.24.4.3.17.10.1 COTIZA","16","7","Venezuela","Distrito Capital (VE)","","10.518626922822387","-66.90922756441769","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P13/S2","0","","0","0","","1","",""
"NAP BRISAVILA 1.24.4.3.17.10.2 COTIZA","16","14","Venezuela","Distrito Capital (VE)","","10.518053082905512","-66.90887719325731","","0","0","Inactivo","Brisavila","BSVL/CR2/OLT2/C0/P13/S2","0","","0","0","","2","",""
